"Format","MoTeC CSV File",,,"Workbook","Samples"
"Venue","barber full",,,"Worksheet","grip factors export"
"Vehicle","lamborghinievogt3",,,"Vehicle Desc","lamborghinievogt3"
"Driver","Joao G Alves",,,"Engine ID",""
"Device","ADL"
"Comment","baseline.sto",,,"Session","Test"
"Log Date","05/04/2022",,,"Origin Time","0.000","s"
"Log Time","23:09:48",,,"Start Time","0.000","s"
"Sample Rate","100.000","Hz",,"End Time","260.317","s"
"Duration","260.317","s",,"Start Distance","0","m"
"Range","entire outing",,,"End Distance","10358","m"
"Beacon Markers","98.317 183.236 "


"Time","Distance","Ground Speed","G Force Lat","G Force Long","Lap Distance","Tyre Pres FL","Tyre Pres FR","Tyre Pres RL","Tyre Pres RR","Throttle Pos","Brake","Steering Wheel Angle"
"s","m","km/h","G","G","m","kPa","kPa","kPa","kPa","%","%","rad"


"198.070","7790","166.4679997","-0.77936163","0.32945250","594.62733","175.618960","171.941930","174.662291","172.055418","100.000000","0.000000","-0.32218345"
"198.080","7791","166.5724470","-0.80452693","0.33482380","595.08839","175.620400","171.942006","174.663789","172.055734","100.000000","0.000000","-0.32079159"
"198.090","7791","166.6793687","-0.82003066","0.34053515","595.54979","175.621872","171.942096","174.665267","172.056019","100.000000","0.000000","-0.31933329"
"198.100","7792","166.7875277","-0.83070360","0.34641652","596.01136","175.623360","171.942192","174.666736","172.056288","100.000000","0.000000","-0.31784176"
"198.110","7792","166.8932675","-0.82636118","0.34146215","596.47334","175.624800","171.942269","174.668186","172.056595","100.000000","0.000000","-0.31625042"
"198.120","7793","166.9983621","-0.82497702","0.33781458","596.93541","175.626246","171.942346","174.669648","172.056899","100.000000","0.000000","-0.31489129"
"198.130","7793","167.1021665","-0.82950938","0.33678062","597.39767","175.627706","171.942422","174.671136","172.057197","100.000000","0.000000","-0.31399661"
"198.140","7794","167.2042015","-0.83542301","0.33388644","597.86016","175.629165","171.942493","174.672611","172.057501","100.000000","0.000000","-0.31330080"
"198.150","7794","167.3053517","-0.84202728","0.33006216","598.32276","175.630624","171.942560","174.674080","172.057808","100.000000","0.000000","-0.31270444"
"198.160","7795","167.4075180","-0.86150501","0.33425273","598.78579","175.632074","171.942666","174.675539","172.058096","100.000000","0.000000","-0.31270440"
"198.170","7795","167.5099584","-0.86633923","0.33723308","599.24898","175.633517","171.942758","174.677005","172.058390","100.000000","0.000000","-0.31270438"
"198.180","7796","167.6129472","-0.84188645","0.33779300","599.71250","175.634947","171.942826","174.678483","172.058698","100.000000","0.000000","-0.31270438"
"198.190","7796","167.7135997","-0.81514957","0.33079950","600.17618","175.636371","171.942912","174.679949","172.058998","100.000000","0.000000","-0.31270438"
"198.200","7797","167.8130842","-0.78727064","0.32002928","600.63996","175.637792","171.943008","174.681408","172.059296","100.000000","0.000000","-0.31270438"
"198.210","7797","167.9107576","-0.85153213","0.32853076","601.10405","175.639213","171.943104","174.682877","172.059622","100.000000","0.000000","-0.31270438"
"198.220","7797","168.0092744","-0.90160786","0.33404434","601.56831","175.640627","171.943213","174.684349","172.059955","100.000000","0.000000","-0.31270438"
"198.230","7798","168.1094776","-0.92331206","0.33358208","602.03293","175.642029","171.943347","174.685827","172.060301","100.000000","0.000000","-0.31270438"
"198.240","7798","168.2085381","-0.92500786","0.33082521","602.49772","175.643437","171.943462","174.687293","172.060614","100.000000","0.000000","-0.31270438"
"198.250","7799","168.3070272","-0.91669944","0.32692102","602.96260","175.644848","171.943568","174.688752","172.060912","100.000000","0.000000","-0.31270438"
"198.260","7799","168.4027100","-0.94424846","0.32787417","603.42789","175.646278","171.943683","174.690202","172.061248","100.000000","0.000000","-0.31270438"
"198.270","7800","168.4975818","-0.98816747","0.32880268","603.89327","175.647699","171.943811","174.691661","172.061581","100.000000","0.000000","-0.31270438"
"198.280","7800","168.5908316","-1.06482645","0.32968192","604.35885","175.649101","171.943965","174.693139","172.061907","100.000000","0.000000","-0.31270438"
"198.290","7801","168.6887585","-1.12124389","0.33995930","604.82473","175.650509","171.944099","174.694611","172.062227","100.000000","0.000000","-0.31270438"
"198.300","7801","168.7890240","-1.16754056","0.35493576","605.29076","175.651920","171.944224","174.696080","172.062544","100.000000","0.000000","-0.31270438"
"198.310","7802","168.8890545","-1.17572394","0.35500560","605.75710","175.653350","171.944358","174.697510","172.062861","100.000000","0.000000","-0.31270438"
"198.320","7802","168.9869030","-1.18171626","0.34958852","606.22353","175.654774","171.944499","174.698966","172.063190","100.000000","0.000000","-0.31270438"
"198.330","7803","169.0803878","-1.18332646","0.33319760","606.69011","175.656186","171.944653","174.700474","172.063546","100.000000","0.000000","-0.31270438"
"198.340","7803","169.1684905","-1.19569005","0.32418170","607.15700","175.657622","171.944800","174.701942","172.063888","100.000000","0.000000","-0.31270438"
"198.350","7804","169.2539021","-1.21343032","0.31885332","607.62404","175.659072","171.944944","174.703392","172.064224","100.000000","0.000000","-0.31270438"
"198.360","7804","169.3462810","-1.22537070","0.32356405","608.09132","175.660522","171.945088","174.704870","172.064560","100.000000","0.000000","-0.31270438"
"198.370","7804","169.4373097","-1.22025710","0.32709676","608.55869","175.661971","171.945245","174.706355","172.064909","100.000000","0.000000","-0.31270438"
"198.380","7805","169.5256381","-1.18103554","0.32827340","609.02623","175.663421","171.945427","174.707853","172.065283","100.000000","0.000000","-0.31270438"
"198.390","7805","169.6131648","-1.13383160","0.33140910","609.49398","175.664870","171.945597","174.709350","172.065638","100.000000","0.000000","-0.31270438"
"198.400","7806","169.7002906","-1.08263648","0.33552432","609.96184","175.666320","171.945760","174.710848","172.065984","100.000000","0.000000","-0.31270438"
"198.410","7806","169.7891789","-1.05532851","0.33399888","610.42998","175.667770","171.945952","174.712365","172.066358","100.000000","0.000000","-0.31270438"
"198.420","7807","169.8772170","-1.03044046","0.33054561","610.89822","175.669226","171.946134","174.713882","172.066733","100.000000","0.000000","-0.31277065"
"198.430","7807","169.9635548","-1.01039226","0.32323667","611.36662","175.670694","171.946298","174.715398","172.067107","100.000000","0.000000","-0.31296945"
"198.440","7808","170.0482522","-0.99668520","0.32062521","611.83526","175.672163","171.946480","174.716947","172.067469","100.000000","0.000000","-0.31376470"
"198.450","7808","170.1321293","-0.98614872","0.32036248","612.30400","175.673632","171.946672","174.718512","172.067824","100.000000","0.000000","-0.31485816"
"198.460","7809","170.2106358","-0.95453280","0.29091690","612.77301","175.675091","171.946835","174.720048","172.068198","100.000000","0.000000","-0.31664839"
"198.470","7809","170.2599667","-0.93156542","0.17806990","613.24206","175.676560","171.946998","174.721578","172.068586","100.000000","0.000000","-0.31870354"
"198.480","7810","170.2509466","-0.92589514","-0.10157996","613.71122","175.678048","171.947162","174.723094","172.068998","100.000000","0.000000","-0.32128852"
"198.490","7810","170.1878008","-0.93092130","-0.14767515","614.18006","175.679523","171.947344","174.724605","172.069386","100.000000","0.000000","-0.32400624"
"198.500","7811","170.0975923","-0.94129568","-0.07699301","614.64876","175.680992","171.947536","174.726112","172.069760","100.000000","0.000000","-0.32679034"
"198.510","7811","170.0300552","-0.96389811","-0.03975350","615.11702","175.682422","171.947718","174.727648","172.070154","100.000000","0.000000","-0.33036958"
"198.520","7812","170.0007345","-0.97846840","0.04351437","615.58522","175.683872","171.947910","174.729178","172.070554","100.000000","0.000000","-0.33421414"
"198.530","7812","170.0478467","-0.97697440","0.21883895","616.05326","175.685360","171.948122","174.730694","172.070966","100.000000","0.000000","-0.33858936"
"198.540","7813","170.1297953","-0.99750616","0.33948290","616.52149","175.686816","171.948314","174.732211","172.071366","100.000000","0.000000","-0.34428998"
"198.550","7813","170.2291622","-1.02905080","0.43278652","616.98980","175.688256","171.948496","174.733728","172.071760","100.000000","0.000000","-0.35065332"
"198.560","7814","170.3546496","-1.06790445","0.44026718","617.45852","175.689715","171.948707","174.735245","172.072173","100.000000","0.000000","-0.35582395"
"198.570","7814","170.4727780","-1.09607682","0.42540656","617.92736","175.691178","171.948915","174.736762","172.072579","100.000000","0.000000","-0.36112699"
"198.580","7814","170.5761884","-1.10288662","0.36586340","618.39644","175.692646","171.949117","174.738278","172.072973","100.000000","0.000000","-0.36669485"
"198.590","7815","170.6541028","-1.12755278","0.31035380","618.86558","175.694109","171.949338","174.739795","172.073379","100.000000","0.000000","-0.37246190"
"198.600","7815","170.7192691","-1.16114712","0.25686098","619.33476","175.695568","171.949568","174.741312","172.073792","100.000000","0.000000","-0.37832856"
"198.610","7816","170.7685586","-1.20930130","0.25636353","619.80403","175.697037","171.949798","174.742819","172.074205","100.000000","0.000000","-0.38340005"
"198.620","7816","170.8219515","-1.24588694","0.26709493","620.27334","175.698515","171.950026","174.744336","172.074618","100.000000","0.000000","-0.38890215"
"198.630","7817","170.8835512","-1.25933554","0.30028401","620.74270","175.700013","171.950246","174.745872","172.075030","100.000000","0.000000","-0.39526549"
"198.640","7817","170.9576110","-1.26129030","0.32518232","621.21223","175.701485","171.950474","174.747395","172.075443","100.000000","0.000000","-0.40149633"
"198.650","7818","171.0379008","-1.25749816","0.34593524","621.68184","175.702944","171.950704","174.748912","172.075856","100.000000","0.000000","-0.40766092"
"198.660","7818","171.1201536","-1.23459117","0.34997821","622.15157","175.704422","171.950925","174.750438","172.076288","100.000000","0.000000","-0.41342790"
"198.670","7819","171.1999895","-1.22905242","0.34660770","622.62131","175.705904","171.951152","174.751968","172.076717","100.000000","0.000000","-0.41916185"
"198.680","7819","171.2749916","-1.25825014","0.32841022","623.09109","175.707392","171.951392","174.753504","172.077139","100.000000","0.000000","-0.42482971"
"198.690","7820","171.3436623","-1.24672810","0.31190300","623.56104","175.708874","171.951626","174.755040","172.077568","100.000000","0.000000","-0.43036502"
"198.700","7820","171.4091674","-1.21484616","0.29624090","624.03108","175.710352","171.951856","174.756576","172.078000","100.000000","0.000000","-0.43583404"
"198.710","7821","171.4689147","-1.22164829","0.29362633","624.50136","175.711811","171.952077","174.758093","172.078432","100.000000","0.000000","-0.44040798"
"198.720","7821","171.5293002","-1.22342741","0.29498345","624.97169","175.713277","171.952301","174.759622","172.078861","100.000000","0.000000","-0.44484928"
"198.730","7822","171.5909622","-1.21516051","0.30428397","625.44211","175.714755","171.952531","174.761178","172.079283","100.000000","0.000000","-0.44902528"
"198.740","7822","171.6559880","-1.22393115","0.31117980","625.91260","175.716227","171.952742","174.762694","172.079738","100.000000","0.000000","-0.45306902"
"198.750","7823","171.7226957","-1.24122056","0.31687328","626.38312","175.717696","171.952944","174.764192","172.080208","100.000000","0.000000","-0.45704664"
"198.760","7823","171.7924032","-1.26129070","0.32172872","626.85388","175.719184","171.953194","174.765747","172.080611","100.000000","0.000000","-0.46002912"
"198.770","7824","171.8611246","-1.27624320","0.32180406","627.32475","175.720675","171.953434","174.767290","172.081030","100.000000","0.000000","-0.46324372"
"198.780","7824","171.9278738","-1.28096040","0.31231920","627.79585","175.722173","171.953654","174.768806","172.081482","100.000000","0.000000","-0.46692256"
"198.790","7824","171.9914066","-1.28530176","0.30707729","628.26694","175.723645","171.953875","174.770330","172.081920","100.000000","0.000000","-0.47066782"
"198.800","7825","172.0533312","-1.28945520","0.30395686","628.73804","175.725104","171.954096","174.771856","172.082352","100.000000","0.000000","-0.47444628"
"198.810","7825","172.1141637","-1.30784842","0.30563066","629.20940","175.726544","171.954326","174.773392","172.082784","100.000000","0.000000","-0.47653440"
"198.820","7826","172.1754939","-1.32767459","0.30786520","629.68084","175.728006","171.954554","174.774915","172.083222","100.000000","0.000000","-0.47888787"
"198.830","7826","172.2378194","-1.35036669","0.31122126","630.15244","175.729514","171.954774","174.776413","172.083674","100.000000","0.000000","-0.48177205"
"198.840","7827","172.2998131","-1.36860944","0.31208042","630.62414","175.730989","171.955014","174.777936","172.084106","100.000000","0.000000","-0.48372747"
"198.850","7827","172.3616410","-1.38462752","0.31169114","631.09588","175.732448","171.955264","174.779472","172.084528","100.000000","0.000000","-0.48521852"
"198.860","7828","172.4220795","-1.40400704","0.30906058","631.56774","175.733907","171.955466","174.781018","172.085008","100.000000","0.000000","-0.48581480"
"198.870","7828","172.4821978","-1.42338912","0.30718619","632.03966","175.735373","171.955677","174.782547","172.085466","100.000000","0.000000","-0.48621233"
"198.880","7829","172.5416755","-1.44277632","0.30682413","632.51166","175.736851","171.955907","174.784045","172.085878","100.000000","0.000000","-0.48621235"
"198.890","7829","172.6000243","-1.45724173","0.30651909","632.98385","175.738336","171.956118","174.785549","172.086317","100.000000","0.000000","-0.48621236"
"198.900","7830","172.6578086","-1.46924624","0.30624256","633.45612","175.739824","171.956320","174.787056","172.086768","100.000000","0.000000","-0.48621236"
"198.910","7830","172.7156552","-1.48219942","0.30848074","633.92861","175.741302","171.956541","174.788582","172.087210","100.000000","0.000000","-0.48621236"
"198.920","7831","172.7736123","-1.49823821","0.31004903","634.40114","175.742790","171.956771","174.790099","172.087642","100.000000","0.000000","-0.48621236"
"198.930","7831","172.8317906","-1.52044819","0.31027753","634.87378","175.744298","171.957021","174.791597","172.088054","100.000000","0.000000","-0.48621236"
"198.940","7832","172.8898537","-1.53656128","0.31227093","635.34652","175.745779","171.957238","174.793120","172.088506","100.000000","0.000000","-0.48607983"
"198.950","7832","172.9478592","-1.54962592","0.31514678","635.81932","175.747248","171.957440","174.794656","172.088976","100.000000","0.000000","-0.48588104"
"198.960","7833","173.0067287","-1.52117526","0.31511439","636.29241","175.748736","171.957651","174.796182","172.089427","100.000000","0.000000","-0.48548346"
"198.970","7833","173.0650291","-1.49260006","0.31479537","636.76558","175.750234","171.957866","174.797712","172.089869","100.000000","0.000000","-0.48501950"
"198.980","7834","173.1221914","-1.46377578","0.31390307","637.23890","175.751750","171.958086","174.799248","172.090291","100.000000","0.000000","-0.48442282"
"198.990","7834","173.1786716","-1.42353747","0.31085528","637.71234","175.753248","171.958314","174.800771","172.090752","100.000000","0.000000","-0.48369384"
"199.000","7835","173.2348109","-1.37759216","0.30672974","638.18584","175.754736","171.958544","174.802288","172.091232","100.000000","0.000000","-0.48289872"
"199.010","7835","173.2895401","-1.36268538","0.30550101","638.65950","175.756234","171.958765","174.803814","172.091683","100.000000","0.000000","-0.48051250"
"199.020","7836","173.3442601","-1.33179544","0.30584325","639.13331","175.757725","171.958976","174.805344","172.092131","100.000000","0.000000","-0.47802658"
"199.030","7836","173.3989617","-1.26893920","0.30932743","639.60741","175.759203","171.959168","174.806880","172.092573","100.000000","0.000000","-0.47534130"
"199.040","7837","173.4540273","-1.22875906","0.30702180","640.08168","175.760669","171.959366","174.808403","172.093008","100.000000","0.000000","-0.47192722"
"199.050","7837","173.5092749","-1.19991696","0.30182126","640.55604","175.762128","171.959568","174.809920","172.093440","100.000000","0.000000","-0.46814876"
"199.060","7838","173.5628982","-1.07179565","0.29666148","641.03064","175.763616","171.959779","174.811398","172.093891","100.000000","0.000000","-0.46337610"
"199.070","7838","173.6154616","-1.02814619","0.29373962","641.50534","175.765094","171.959987","174.812890","172.094342","100.000000","0.000000","-0.45873595"
"199.080","7838","173.6659054","-1.15344045","0.29529360","641.98026","175.766554","171.960189","174.814406","172.094794","100.000000","0.000000","-0.45436085"
"199.090","7839","173.7196669","-1.11701963","0.30186086","642.45552","175.768013","171.960397","174.815910","172.095232","100.000000","0.000000","-0.44991982"
"199.100","7839","173.7750874","-0.99974128","0.31093476","642.93096","175.769472","171.960608","174.817408","172.095664","100.000000","0.000000","-0.44544584"
"199.110","7840","173.8404334","-0.99998608","0.31412875","643.40671","175.770950","171.960819","174.818934","172.096115","100.000000","0.000000","-0.44027514"
"199.120","7840","173.9035469","-0.98544792","0.32323957","643.88256","175.772426","171.961021","174.820451","172.096560","100.000000","0.000000","-0.43536962"
"199.130","7841","173.9621952","-0.94134384","0.34418403","644.35860","175.773894","171.961203","174.821949","172.096992","100.000000","0.000000","-0.43099450"
"199.140","7841","174.0210002","-0.93705653","0.33079182","644.83501","175.775338","171.961386","174.823446","172.097424","100.000000","0.000000","-0.42582422"
"199.150","7842","174.0798835","-0.95267760","0.30023128","645.31160","175.776768","171.961568","174.824944","172.097856","100.000000","0.000000","-0.42025636"
"199.160","7842","174.1330299","-0.94134725","0.29625562","645.78872","175.778189","171.961779","174.826470","172.098288","100.000000","0.000000","-0.41637796"
"199.170","7843","174.1844483","-0.91708917","0.28787708","646.26596","175.779603","171.961984","174.827978","172.098720","100.000000","0.000000","-0.41256608"
"199.180","7843","174.2324106","-0.86697563","0.27069276","646.74344","175.781005","171.962176","174.829446","172.099152","100.000000","0.000000","-0.40888724"
"199.190","7844","174.2770552","-0.85072648","0.26816612","647.22110","175.782406","171.962362","174.830928","172.099578","100.000000","0.000000","-0.40587123"
"199.200","7844","174.3200410","-0.85140952","0.27296832","647.69884","175.783808","171.962544","174.832416","172.100000","100.000000","0.000000","-0.40318664"
"199.210","7845","174.3697037","-0.87120390","0.28437912","648.17723","175.785219","171.962707","174.833894","172.100413","100.000000","0.000000","-0.40070091"
"199.220","7845","174.4222418","-0.91158611","0.29688503","648.65578","175.786624","171.962874","174.835370","172.100832","100.000000","0.000000","-0.39864608"
"199.230","7846","174.4805307","-0.99314397","0.31158115","649.13462","175.788016","171.963046","174.836838","172.101264","100.000000","0.000000","-0.39745304"
"199.240","7846","174.5421512","-1.02714688","0.32285344","649.61373","175.789389","171.963213","174.838307","172.101683","100.000000","0.000000","-0.39619358"
"199.250","7847","174.6054374","-1.03737232","0.33241380","650.09296","175.790752","171.963376","174.839776","172.102096","100.000000","0.000000","-0.39490092"
"199.260","7847","174.6680947","-1.03301142","0.32383478","650.57255","175.792106","171.963549","174.841264","172.102509","100.000000","0.000000","-0.39490087"
"199.270","7848","174.7302198","-1.04294074","0.31931367","651.05243","175.793459","171.963715","174.842739","172.102915","100.000000","0.000000","-0.39490084"
"199.280","7848","174.7912804","-1.08145046","0.32290837","651.53289","175.794813","171.963869","174.844189","172.103309","100.000000","0.000000","-0.39490084"
"199.290","7849","174.8519401","-1.13989427","0.32366764","652.01363","175.796192","171.964054","174.845645","172.103734","100.000000","0.000000","-0.39490084"
"199.300","7849","174.9123994","-1.20830512","0.32300920","652.49452","175.797584","171.964256","174.847104","172.104176","100.000000","0.000000","-0.39490084"
"199.310","7850","174.9717181","-1.14221536","0.32170013","652.97572","175.798909","171.964410","174.848544","172.104570","100.000000","0.000000","-0.39490084"
"199.320","7850","175.0312581","-1.09681138","0.31886435","653.45703","175.800234","171.964566","174.849987","172.104970","100.000000","0.000000","-0.39490084"
"199.330","7851","175.0912404","-1.09277894","0.31297515","653.93857","175.801558","171.964730","174.851437","172.105382","100.000000","0.000000","-0.39490084"
"199.340","7851","175.1490294","-1.06499144","0.30918716","654.42028","175.802890","171.964899","174.852867","172.105782","100.000000","0.000000","-0.39450302"
"199.350","7852","175.2057216","-1.02532640","0.30644978","654.90208","175.804224","171.965072","174.854288","172.106176","100.000000","0.000000","-0.39390628"
"199.360","7852","175.2679020","-0.99199242","0.30953131","655.38424","175.805520","171.965235","174.855747","172.106550","100.000000","0.000000","-0.39321042"
"199.370","7853","175.3258706","-0.93513531","0.30334716","655.86651","175.806819","171.965392","174.857203","172.106931","100.000000","0.000000","-0.39221614"
"199.380","7853","175.3754158","-0.83123197","0.27863164","656.34901","175.808125","171.965536","174.858653","172.107325","100.000000","0.000000","-0.39062498"
"199.390","7854","175.4218138","-0.80057755","0.26396199","656.83168","175.809430","171.965667","174.860083","172.107706","100.000000","0.000000","-0.38870274"
"199.400","7854","175.4666381","-0.80654760","0.25431526","657.31444","175.810736","171.965792","174.861504","172.108080","100.000000","0.000000","-0.38661496"
"199.410","7855","175.5083313","-0.84317424","0.25091304","657.79737","175.812022","171.965936","174.862906","172.108445","100.000000","0.000000","-0.38273694"
"199.420","7855","175.5505613","-0.84916874","0.25028170","658.28039","175.813299","171.966077","174.864323","172.108819","100.000000","0.000000","-0.37895838"
"199.430","7856","175.5938650","-0.79389894","0.25519208","658.76361","175.814557","171.966211","174.865773","172.109213","100.000000","0.000000","-0.37537874"
"199.440","7856","175.6428826","-0.77523725","0.27166123","659.24702","175.815827","171.966346","174.867210","172.109581","100.000000","0.000000","-0.37126902"
"199.450","7856","175.6947571","-0.77487960","0.29390976","659.73052","175.817104","171.966480","174.868640","172.109936","100.000000","0.000000","-0.36689428"
"199.460","7857","175.7680243","-0.80069246","0.33214517","660.21426","175.818362","171.966605","174.870042","172.110291","100.000000","0.000000","-0.36112725"
"199.470","7857","175.8443697","-0.82836317","0.35819990","660.69814","175.819613","171.966733","174.871453","172.110656","100.000000","0.000000","-0.35552594"
"199.480","7858","175.9268713","-0.85974955","0.35989330","661.18230","175.820851","171.966867","174.872883","172.111040","100.000000","0.000000","-0.35025606"
"199.490","7858","176.0073592","-0.88899466","0.35900901","661.66674","175.822096","171.966989","174.874282","172.111405","100.000000","0.000000","-0.34438947"
"199.500","7859","176.0868403","-0.91716912","0.35683588","662.15132","175.823344","171.967104","174.875664","172.111760","100.000000","0.000000","-0.33822452"
"199.510","7859","176.1586076","-0.90112046","0.33105671","662.63636","175.824602","171.967229","174.877066","172.112096","100.000000","0.000000","-0.33136398"
"199.520","7860","176.2255711","-0.87398282","0.30668752","663.12147","175.825840","171.967347","174.878464","172.112445","100.000000","0.000000","-0.32463598"
"199.530","7860","176.2829268","-0.82466718","0.28513826","663.60673","175.827040","171.967453","174.879856","172.112819","100.000000","0.000000","-0.31817306"
"199.540","7861","176.3399739","-0.83469338","0.28265082","664.09221","175.828272","171.967558","174.881242","172.113155","100.000000","0.000000","-0.31131230"
"199.550","7861","176.3968666","-0.87439048","0.28969428","664.57780","175.829520","171.967664","174.882624","172.113472","100.000000","0.000000","-0.30425260"
"199.560","7862","176.4543468","-0.90461320","0.28738513","665.06378","175.830701","171.967798","174.883997","172.113837","100.000000","0.000000","-0.29938029"
"199.570","7862","176.5137623","-0.91658354","0.28826968","665.54987","175.831888","171.967917","174.885366","172.114192","100.000000","0.000000","-0.29477327"
"199.580","7863","176.5770486","-0.89204910","0.29554164","666.03621","175.833088","171.968003","174.886730","172.114528","100.000000","0.000000","-0.29069683"
"199.590","7863","176.6409846","-0.92011099","0.30196727","666.52267","175.834275","171.968102","174.888106","172.114858","100.000000","0.000000","-0.28615622"
"199.600","7864","176.7052454","-0.97447104","0.30796974","667.00920","175.835456","171.968208","174.889488","172.115184","100.000000","0.000000","-0.28138352"
"199.610","7864","176.7730729","-0.78906581","0.30937882","667.49616","175.836637","171.968294","174.890851","172.115510","100.000000","0.000000","-0.27790351"
"199.620","7865","176.8416307","-0.68625824","0.30624572","667.98326","175.837818","171.968384","174.892211","172.115834","100.000000","0.000000","-0.27439029"
"199.630","7865","176.9116493","-0.74864600","0.29402830","668.47066","175.838998","171.968480","174.893565","172.116150","100.000000","0.000000","-0.27081065"
"199.640","7866","176.9848428","-0.83464883","0.30792562","668.95829","175.840154","171.968570","174.894899","172.116480","100.000000","0.000000","-0.26908706"
"199.650","7866","177.0596237","-0.93245920","0.33488032","669.44604","175.841296","171.968656","174.896224","172.116816","100.000000","0.000000","-0.26829148"
"199.660","7867","177.1318886","-0.80095010","0.25608561","669.93420","175.842438","171.968742","174.897530","172.117142","100.000000","0.000000","-0.26819225"
"199.670","7867","177.1971978","-0.71968438","0.21894520","670.42250","175.843574","171.968822","174.898858","172.117459","100.000000","0.000000","-0.26819238"
"199.680","7868","177.2485955","-0.73890546","0.26511342","670.91106","175.844698","171.968890","174.900230","172.117757","100.000000","0.000000","-0.26839122"
"199.690","7868","177.3114670","-0.78381536","0.28648507","671.39990","175.845846","171.968963","174.901565","172.118080","100.000000","0.000000","-0.26892148"
"199.700","7869","177.3800755","-0.84156968","0.29545844","671.88888","175.847008","171.969040","174.902880","172.118416","100.000000","0.000000","-0.26961744"
"199.710","7869","177.4532667","-0.87597920","0.31566204","672.37814","175.848150","171.969117","174.904214","172.118733","100.000000","0.000000","-0.27200393"
"199.720","7870","177.5288310","-0.90272402","0.33460120","672.86757","175.849280","171.969190","174.905539","172.119037","100.000000","0.000000","-0.27515264"
"199.730","7870","177.6091415","-0.91413942","0.35101150","673.35731","175.850384","171.969258","174.906845","172.119315","100.000000","0.000000","-0.27982582"
"199.740","7871","177.6893460","-0.91191192","0.33989998","673.84734","175.851501","171.969318","174.908144","172.119613","100.000000","0.000000","-0.28463151"
"199.750","7871","177.7694976","-0.90286296","0.31502754","674.33752","175.852624","171.969376","174.909440","172.119920","100.000000","0.000000","-0.28950346"
"199.760","7872","177.8403110","-0.82186541","0.30089729","674.82818","175.853738","171.969443","174.910774","172.120237","100.000000","0.000000","-0.29477364"
"199.770","7872","177.9111982","-0.78234994","0.29356434","675.31894","175.854848","171.969504","174.912090","172.120541","100.000000","0.000000","-0.30040824"
"199.780","7873","177.9822328","-0.82579862","0.29982602","675.80994","175.855952","171.969552","174.913366","172.120819","100.000000","0.000000","-0.30677164"
"199.790","7873","178.0548987","-0.88169592","0.31749550","676.30125","175.857050","171.969619","174.914650","172.121098","100.000000","0.000000","-0.31399684"
"199.800","7874","178.1283802","-0.94381752","0.34086888","676.79272","175.858144","171.969696","174.915936","172.121376","100.000000","0.000000","-0.32165294"
"199.810","7874","178.1981983","-0.85036954","0.31146572","677.28462","175.859200","171.969734","174.917222","172.121683","100.000000","0.000000","-0.33020398"
"199.820","7875","178.2669174","-0.77905885","0.28703726","677.77667","175.860262","171.969779","174.918502","172.121981","100.000000","0.000000","-0.33905332"
"199.830","7875","178.3334385","-0.75202275","0.27255818","678.26901","175.861338","171.969837","174.919770","172.122259","100.000000","0.000000","-0.34849924"
"199.840","7876","178.4007521","-0.75824614","0.27650381","678.76157","175.862400","171.969888","174.921043","172.122538","100.000000","0.000000","-0.35754759"
"199.850","7876","178.4684621","-0.78109928","0.28966180","679.25424","175.863456","171.969936","174.922320","172.122816","100.000000","0.000000","-0.36639716"
"199.860","7877","178.5423790","-0.84242763","0.29322800","679.74739","175.864522","171.969955","174.923616","172.123104","100.000000","0.000000","-0.37544538"
"199.870","7877","178.6171991","-0.88844794","0.29872405","680.24069","175.865574","171.969984","174.924899","172.123395","100.000000","0.000000","-0.38416220"
"199.880","7878","178.6938255","-0.90385214","0.30807983","680.73427","175.866602","171.970032","174.926157","172.123693","100.000000","0.000000","-0.39221624"
"199.890","7878","178.7717606","-0.89226064","0.30637527","681.22814","175.867648","171.970074","174.927414","172.123978","100.000000","0.000000","-0.40000497"
"199.900","7879","178.8503501","-0.86717128","0.29914054","681.72216","175.868704","171.970112","174.928672","172.124256","100.000000","0.000000","-0.40766104"
"199.910","7879","178.9233270","-0.83149864","0.29293946","682.21661","175.869750","171.970179","174.929920","172.124534","100.000000","0.000000","-0.41352760"
"199.920","7880","178.9972692","-0.81456456","0.29131734","682.71122","175.870784","171.970230","174.931165","172.124810","100.000000","0.000000","-0.41965935"
"199.930","7880","179.0731423","-0.83510760","0.29885314","683.20614","175.871792","171.970250","174.932403","172.125078","100.000000","0.000000","-0.42632149"
"199.940","7881","179.1495683","-0.86534750","0.30145996","683.70142","175.872819","171.970282","174.933648","172.125354","100.000000","0.000000","-0.43145898"
"199.950","7881","179.2262707","-0.90043584","0.30160228","684.19688","175.873856","171.970320","174.934896","172.125632","100.000000","0.000000","-0.43583416"
"199.960","7882","179.3041275","-0.85192982","0.29842019","684.69286","175.874864","171.970339","174.936125","172.125891","100.000000","0.000000","-0.43782237"
"199.970","7882","179.3792863","-0.81313235","0.28940859","685.18901","175.875875","171.970358","174.937357","172.126154","100.000000","0.000000","-0.43928047"
"199.980","7883","179.4490491","-0.79375197","0.26873795","685.68547","175.876893","171.970378","174.938595","172.126422","100.000000","0.000000","-0.43967837"
"199.990","7883","179.5160102","-0.76765936","0.26398410","686.18216","175.877891","171.970397","174.939846","172.126691","100.000000","0.000000","-0.43954572"
